DATE,Local Time,TIME UTC,DEPTH CLASS,LATITUDE,LONGITUDE,LOCATION,SAMPLE SITE,WATER PERIOD,MISSION,TOTAL DEPTH,SAMPLING DEPTH,pH,TEMPERATURE,CONDUTIVITY,ODO ,ODO_SAT,TURBIDITY,CHLOROPHYLL,ALKALINITY,SECCHI,SPM,AH - 250nm,AH - 254nm,AH - 365nm,AH - 430nm,AH - 750nm,TOC,POC,DOC,SILICA,P TOTAL,P ORTHOPHOSPHATE,P HYDROLYZABLE,P ORGANIC,N TOTAL,N TOTAL DISSOLVED,N AMMONIA,N NITRATE,N NITRITE,CHLOROPHYLL A,CHLOROPHYLL B,CHLOROPHYLL B,FHEOPHYTIN A,,
9/9/2013,14:15,,1,-2.2513,-55.4927,PQ,11,F,II,4.30,0.20,6.9,32.1,47.0,1.4,19.2,40.4,2.3,15.59,0.67,22.00,0.158,0.156,0.037,0.016,< LD,7.119,0.329,6.790,3.300,0.053,"< 0,01",0.031,0.022,0.565,0.609,0.007,0.246,"< 0,01",157.773,0.359,21.503,193.306,,
9/9/2013,12:45,,1,-2.2513,-55.4927,PQ,12,F,II,2.50,0.20,7.5,32.7,43.0,8.0,110.0,43.8,1.8,13.66,0.71,13.75,0.127,0.125,0.025,0.007,< LD,4.349,0.339,4.010,3.010,0.033,"< 0,01",0.007,0.027,0.260,0.250,"< 0,01",0.024,"< 0,01",24.077,1.206,3.541,32.263,,
9/9/2013,14:15,,2,-2.2513,-55.4927,PQ,11,F,II,4.30,1.40,6.7,31.0,42.0,1.5,20.3,22.6,2.1,13.01,0.67,10.25,0.128,0.127,0.022,0.004,< LD,4.923,0.161,4.762,3.174,0.057,"< 0,01",0.018,0.039,0.386,0.343,0.024,0.124,"< 0,01",116.287,"< 0,01",4.873,223.206,,
9/9/2013,14:15,,3,-2.2513,-55.4927,PQ,11,F,II,4.30,3.50,6.9,30.6,40.0,1.7,22.1,20.8,2.2,12.85,0.67,15.25,0.124,0.122,0.022,0.004,< LD,4.484,0.477,4.007,3.170,0.037,"< 0,01",0.007,0.030,0.286,0.315,0.006,0.079,"< 0,01",42.172,1.154,"< 0,01","< 0,01",,
9/10/2013,9:00,,1,-2.2058,-55.3472,LG,5,F,II,4.60,0.20,7.3,29.9,44.0,NaN,NaN,NaN,NaN,15.72,0.62,34.80,0.135,0.132,0.024,0.006,< LD,4.309,0.406,3.903,3.300,0.048,"< 0,01",0.009,0.039,0.324,0.303,"< 0,01",0.145,"< 0,01",35.183,0.909,5.215,132.017,,
9/10/2013,11:45,,1,-2.1733,-55.3729,GP,39,F,II,4.70,0.20,7.1,30.3,44.0,0.5,6.8,35.6,1.4,15.69,0.63,30.00,0.164,0.159,0.033,0.013,0.002,3.397,0.365,3.032,2.990,0.035,"< 0,01",0.036,"< 0,01",0.238,0.265,"< 0,01",0.098,"< 0,01",39.162,"< 0,01",4.400,53.052,,
9/10/2013,14:00,,1,-2.1351,-55.3706,GP,40,F,II,4.70,0.20,6.7,32.1,44.0,0.4,6.0,43.5,1.4,15.83,0.56,38.40,0.169,0.163,0.035,0.013,0.001,3.283,0.221,3.062,3.090,0.039,"< 0,01",0.053,"< 0,01",0.250,0.217,0.183,0.048,"< 0,01",20.155,0.584,2.850,29.234,,
9/10/2013,14:40,,1,-2.1137,-55.3706,GP,41,F,II,2.60,0.20,8.0,32.1,44.0,7.8,102.8,25.7,1.0,15.07,0.47,44.00,0.177,0.172,0.038,0.015,0.002,3.364,0.473,2.891,3.030,0.043,"< 0,01",0.002,0.041,0.251,0.233,0.006,0.044,"< 0,01",17.572,"< 0,01",1.894,6.665,,
9/10/2013,17:15,,1,-2.1159,-55.4471,GP,47,F,II,4.20,0.20,6.5,31.9,48.4,0.4,5.0,40.1,1.5,15.35,0.52,29.20,0.170,0.165,0.034,0.016,0.001,4.291,0.216,4.075,2.450,0.057,"< 0,01",0.023,0.034,0.432,0.388,0.035,0.072,"< 0,01",85.385,"< 0,01",12.383,132.385,,
9/10/2013,14:00,,2,-2.1351,-55.3706,GP,40,F,II,4.70,1.10,6.7,31.9,44.0,0.5,6.2,46.1,1.4,15.57,0.56,35.60,0.177,0.172,0.037,0.014,0.002,3.362,0.176,3.186,3.090,0.047,"< 0,01",0.001,0.046,0.253,0.216,"< 0,01",0.069,"< 0,01",16.341,1.247,2.631,19.691,,
9/10/2013,14:00,,3,-2.1351,-55.3706,GP,40,F,II,4.70,4.00,7.0,29.9,44.0,0.5,7.0,43.8,1.0,15.26,0.56,102.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
